type,name,duration,interval
note,F4,0.25,m2
note,A3,0.25,m3
note,F4,0.25,m10
note,C4,0.25,m6
note,F4,0.25,m7
note,E-6,1.5,M6
note,A3,0.25,A4
note,F#4,0.25,M6
note,C4,0.25,P5
note,F#4,0.25,M6
note,A3,0.25,P15
note,F#4,0.25,P19
note,E6,0.25,P15
note,C4,0.25,M16
note,E-6,0.25,P15
note,F#4,0.25,m13
note,E6,1.0,P15
note,G#3,0.25,M14
note,E4,0.25,P15
note,B3,0.25,d19
note,E4,0.25,m3
note,G#3,0.25,P4
note,E4,0.25,m3
note,B3,0.25,P1
note,E4,0.25,M3
note,B-5,1.5,M2
note,B-4,1.5,m3
note,G3,0.25,m10
note,D4,0.25,M6
note,B-3,0.25,M7
note,D4,0.25,M6
note,G3,0.25,P4
note,D4,0.25,m6
note,B-3,0.25,P5
note,D4,0.25,M6
note,G5,1.5,P15
note,G4,1.5,M20
note,G3,0.25,P15
note,E-4,0.25,m16
note,B-3,0.25,P15
note,E-4,0.25,M13
note,G3,0.25,P15
note,E-4,0.25,m14
note,B-3,0.25,P15
note,E-4,0.25,P19
note,C#6,1.5,m10
note,G3,0.25,m3
note,E4,0.25,P8
note,B-3,0.25,m10
note,E4,0.25,m3
note,G3,0.25,d5
note,E4,0.25,d5
note,D6,0.25,M9
note,B-3,0.25,m13
note,C#6,0.25,d5
note,E4,0.25,P8
note,D6,1.0,P11
note,F#3,0.25,m10
note,D4,0.25,m7
note,A3,0.25,m7
note,D4,0.25,m10
note,F#3,0.25,P4
note,D4,0.25,m6
note,A3,0.25,m6
note,D4,0.25,P8
note,B5,1.5,m13
note,F3,0.25,m6
note,D4,0.25,m7
note,G#3,0.25,P11
note,D4,0.25,M10
note,F3,0.25,M6
note,D4,0.25,M6
note,C6,0.25,M10
note,G#3,0.25,P5
note,B5,0.25,m3
note,D4,0.25,m3
note,C6,0.75,P8
note,E3,0.25,m10
note,C4,0.25,P8
note,G3,0.25,M6
note,C4,0.25,A4
note,E3,0.25,M3
note,C4,0.25,M3
note,G3,0.25,M6
note,C4,0.25,m3
note,G#5,1.5,m2
note,D3,0.25,m3
note,B3,0.25,m2
note,F3,0.25,m3
note,B3,0.25,m2
note,D3,0.25,m3
note,B3,0.25,m2
note,A5,0.25,m3
note,F3,0.25,M17
note,G#5,0.25,M2
note,B3,0.25,M13
note,A5,1.0,m2
note,C3,0.25,P12
note,A3,0.25,P15
note,E3,0.25,M16
note,A3,0.25,P15
note,C3,0.25,M13
note,A3,0.25,P15
note,E3,0.25,m14
note,A3,0.25,P15
chord,E-2.E-3,0.75,A18
note,A5,0.25,A9
note,C6,0.25,M10
note,F#5,0.25,P8
note,A5,0.25,P8
note,E-5,0.25,M10
note,F#5,0.25,M3
note,C5,0.25,P5
note,E-5,0.25,P8
note,A4,0.25,P4
note,A3,0.25,P11
note,C5,0.25,P15
note,C4,0.25,A12
note,F#4,0.25,A8
note,F#3,0.25,P8
note,A4,0.25,P11
note,A3,0.25,M10
note,E-4,0.25,M7
note,E-3,0.25,m7
note,F#4,0.25,m10
note,F#3,0.25,P4
note,A3,0.25,m6
note,A2,0.25,d12
note,C4,0.25,m7
note,C3,0.25,A8
note,F#3,0.25,M13
note,F#2,0.25,m13
note,A3,0.25,P8
note,A2,0.25,m7
note,E-3,0.25,d11
note,E-2,0.25,A2
note,E3,0.75,A11
note,E2,0.75,M6
chord,B4.D5.E5,0.75,A11
chord,E3.E2,0.75,P15
note,G#5,0.75,A2
chord,C5.E5,0.75,M6
chord,A3.A2,0.75,d5
note,A5,0.75,A2
note,A4,0.75,M6
note,C5,0.5,M6
note,E5,0.5,m10
note,B4,0.75,A2
note,D5,0.5,M6
note,G#4,0.75,P8
note,B4,0.5,P12
note,D5,0.5,d4
note,A4,0.75,m6
note,C5,0.5,m9
note,F4,0.75,P11
note,A4,0.5,d4
note,C5,0.5,d7
note,D4,0.75,P4
note,B4,0.5,d4
note,E4,0.75,d14
note,G#4,0.5,P8
note,B4,0.5,P12
note,C4,0.75,P15
note,A4,0.5,d4
note,C5,0.25,P15
chord,A2.A3,0.75,A9
note,D5,0.25,M9
note,E5,0.25,M10
note,C5,0.25,m3
note,D5,0.25,A11
chord,B2.B3,0.75,M6
note,E5,0.25,d12
note,F5,0.25,P15
note,D5,0.25,m3
note,B4,0.25,M6
chord,G#3.G#2,0.75,A4
note,C5,0.25,m3
note,D5,0.25,M6
note,B4,0.25,M6
note,C5,0.25,A9
chord,A2.A3,0.75,m3
note,D5,0.25,M6
note,E5,0.25,P8
note,C5,0.25,m2
note,A4,0.25,m2
chord,F3.F2,0.75,m2
note,B4,0.25,m2
note,C5,0.25,m2
note,A4,0.25,m2
note,B4,0.25,m2
chord,D3.D2,0.75,m2
note,C5,0.25,P8
note,D5,0.25,M7
note,B4,0.25,P8
note,G#4,0.25,m9
chord,E3.E2,0.75,P8
note,A4,0.25,A8
note,B4,0.25,P8
note,G#4,0.25,m9
chord,A3.C4.E4,0.25,P8
note,A4,1.25,m9
chord,A2.A1,1.25,P8
note,E4,1.75,A8
note,E2,1.75,P8
note,C5,1.5,m9
note,C3,1.5,P8
note,D5,0.25,m10
note,D3,0.25,m17
note,B4,0.25,P8
note,B2,0.25,P8
note,A4,0.75,P15
note,A2,1.0,P8
note,E5,1.5,m10
note,C5,1.5,m3
note,F5,0.25,P5
note,D5,0.25,P5
note,D5,0.25,M14
note,B4,0.25,A18
note,C5,1.0,M17
note,A4,1.0,M13
note,C6,1.5,P12
note,E5,1.5,P5
note,D6,0.25,m13
note,F5,0.25,m17
note,B5,0.25,P5
note,D5,0.25,P8
note,A5,1.0,P12
note,C5,1.0,P5
chord,B3.D4.G4,0.25,m13
note,B4,1.25,m6
chord,B2.B1,1.25,P8
note,G4,1.75,P8
note,G2,1.75,P11
note,D5,1.5,P18
note,D3,1.5,M17
note,E5,0.25,M10
note,E3,0.25,M10
note,C5,0.25,M14
note,C3,0.25,M13
note,B4,0.75,m3
note,B2,1.0,m13
note,F5,1.5,P12
note,D5,1.5,m3
note,G5,0.25,M16
note,E5,0.25,P15
note,E5,0.25,m2
note,C5,0.25,M9
note,D5,1.0,P8
note,B4,1.0,M2
note,D6,1.5,P11
note,F5,1.5,M6
note,E6,0.25,M6
note,G5,0.25,m9
note,C6,0.25,P8
note,E5,0.25,m10
note,B5,1.0,m17
note,D5,1.0,P8
chord,C4.E4.G4,0.25,P8
note,C5,1.25,P15
chord,C3.C2,1.25,P8
note,G4,1.75,m10
note,G2,1.75,m3
note,E5,1.5,P5
note,E3,1.5,M20
note,F5,0.25,M16
note,F3,0.25,P15
note,D5,0.25,m2
note,D3,0.25,A18
note,C5,0.75,M17
note,C3,1.0,M13
note,G5,0.75,P12
note,E4,0.75,P5
note,G4,0.5,m13
note,G5,0.75,m17
note,E4,0.75,P5
note,G4,0.5,P8
note,C#4,0.75,P12
note,G4,0.5,P5
note,A5,0.75,m13
note,C#4,0.75,m6
note,G4,0.5,P8
note,G5,0.5,M20
note,D4,0.75,M13
note,F5,0.25,P12
note,G4,0.5,M2
note,F5,0.75,P18
note,D4,0.75,M17
note,G4,0.5,M10
note,B3,0.75,M10
note,G4,0.5,M14
note,G5,0.75,M13
note,B3,0.75,P5
note,G4,0.5,M13
note,F5,0.5,A12
note,C4,0.75,m3
note,E5,0.25,A18
note,G4,0.5,M17
note,E5,0.75,M2
note,C4,0.75,P11
note,G4,0.5,m10
note,E4,0.75,m2
note,G4,0.5,M13
note,G5,0.5,P4
note,E4,0.75,m10
note,E5,0.5,M2
note,G4,0.5,m6
note,C#5,0.5,M3
note,A4,4.0,m2
note,F4,4.0,m3
note,D5,0.5,m17
note,F5,0.5,M2
note,E5,0.5,d19
note,C#5,0.5,m2
note,D5,0.5,M13
note,F5,0.5,P5
note,E5,0.5,M16
note,C#5,0.5,m3
note,D5,0.5,m2
note,F5,0.5,m3
chord,A3.D4,0.75,m6
note,F3,0.75,m2
note,A5,0.5,P11
note,G5,0.5,m3
chord,E4.C4,0.75,P12
note,G3,0.75,m3
note,E5,0.5,M2
note,F5,0.5,M3
chord,D4.B3,0.75,A5
note,G3,0.75,A1
note,D5,0.5,M6
chord,C4.E-4.G4,0.25,P5
note,C5,1.25,m10
chord,C3.C2,1.25,A2
note,G4,1.75,M2
chord,G1.G2,1.75,m3
note,E-5,1.5,m6
note,E-3,1.5,m2
note,F5,0.25,P4
note,F3,0.25,m3
note,D5,0.25,P5
note,D3,0.25,m3
note,C5,0.75,M2
note,C3,1.0,M3
note,F#5,0.25,m6
note,E-4,0.75,m3
note,G5,0.25,P8
note,G4,0.5,m7
note,G5,0.75,P8
note,E-4,0.75,m10
note,G4,0.5,P8
note,C4,0.75,M7
note,C5,0.5,P8
note,G4,0.5,m10
note,C6,0.5,P8
note,C4,0.75,P8
note,G#5,0.5,M7
note,G4,0.5,P8
note,G5,0.5,m10
note,D4,0.75,P8
note,F#5,0.5,m7
note,G4,0.5,P8
note,F5,0.75,M10
note,D4,0.75,P8
note,G4,0.5,m3
note,B3,0.75,P8
note,F5,0.5,M9
note,G4,0.5,P8
note,G#5,0.5,m7
note,B3,0.75,P8
note,G5,0.5,m7
note,G4,0.5,P8
note,F5,0.5,M7
note,C#4,0.75,P8
note,B-3,0.75,m9
note,E5,0.5,P8
note,G4,0.5,M6
note,C#6,2.0,P8
note,C#4,0.75,m7
note,B-3,0.75,P8
note,G4,0.5,M7
note,C#4,0.75,P8
note,B-3,0.75,m9
note,G4,0.5,P8
note,E5,1.0,M10
note,C#4,0.75,P8
note,B-3,0.75,m10
note,G4,0.5,P8
note,G5,1.0,P11
note,C4,0.75,P8
note,G#3,0.75,P8
note,E4,0.5,P8
note,F5,0.75,P8
note,C4,0.75,P8
note,G#3,0.75,M14
note,F4,0.5,m2
note,C4,0.75,m2
note,G#3,0.75,m2
note,F5,0.5,m2
note,F4,0.5,m2
note,C6,0.5,m2
note,C4,0.75,m2
note,G#3,0.75,M2
note,G#5,0.5,M2
note,F4,0.5,m3
note,G5,0.5,m3
note,E-4,0.75,M2
note,C4,0.75,M2
note,F#5,0.5,P4
note,A4,0.5,P4
note,E-6,2.0,P5
note,E-4,0.75,m6
note,C4,0.75,m10
note,A4,0.5,M9
note,E-4,0.75,P5
note,C4,0.75,P4
note,A4,0.5,P8
note,F#5,1.0,m10
note,E-4,0.75,P8
note,C4,0.75,M10
note,A4,0.5,P12
note,A5,0.5,m3
chord,D4.B3,1.0,m3
note,G5,0.5,M2
note,F#5,0.5,m10
note,G5,0.5,P11
note,F#5,0.5,m10
note,G5,0.5,m9
note,F#5,0.5,P8
note,G5,0.5,M9
note,F#5,0.5,P11
note,G5,0.5,P8
note,G4,0.5,m10
note,F#5,0.5,m13
note,F#4,0.5,P4
note,G5,0.5,P4
note,G4,0.5,m3
note,G#5,0.5,M9
note,G#4,0.5,M2
note,A5,0.5,P12
note,A4,0.5,P5
note,B-5,0.5,P5
note,B-4,0.5,m2
note,B5,0.5,m10
note,B4,0.5,m6
note,C6,0.5,m7
note,C5,0.5,m2
note,A3,0.75,P11
note,C6,0.5,P4
note,C5,0.5,P4
note,C4,0.5,P5
note,C6,1.5,P5
note,C5,1.5,m2
note,A3,0.75,m10
note,C4,0.5,P5
note,F3,0.75,P4
note,C4,0.5,m2
note,B5,0.5,m10
note,F3,0.75,m7
note,A5,0.5,M2
note,C4,0.5,M2
note,G5,0.5,P5
note,C5,0.5,M3
note,E3,0.75,m2
note,G5,0.5,m3
note,C5,0.5,M17
note,C4,0.5,P18
note,G5,1.5,m14
note,C5,1.5,P15
note,E3,0.75,P19
note,C4,0.5,M17
note,C3,0.75,M13
note,C4,0.5,P11
note,F5,0.5,m13
note,C3,0.75,m3
note,E5,0.5,m3
note,C4,0.5,m3
note,E5,0.25,P12
note,F3,0.75,M13
note,D5,0.25,M14
note,F5,0.25,M13
note,A3,0.5,m14
note,E5,0.25,P15
note,G5,0.25,M13
note,F3,0.75,P12
note,F5,0.25,M17
note,E5,0.25,M20
note,D4,0.5,P4
note,D5,0.25,P4
note,C5,0.75,P4
note,G3,0.75,P18
note,E4,0.5,m20
chord,B4.C5,1/3,P19
note,G3,0.75,M17
chord,B4.A4,1/3,M16
note,D4,0.5,M20
note,B4,0.25,P19
note,C6,0.5,P15
note,C5,0.5,M13
note,A3,0.75,M16
note,C6,0.5,m17
note,C5,0.5,m14
note,C4,0.5,m6
note,C6,1.5,m6
note,C5,1.5,m14
note,A3,0.75,P18
note,C4,0.5,M17
note,F3,0.75,M13
note,D6,0.25,P12
note,C4,0.5,P18
note,C6,0.25,m17
note,B5,0.5,d12
note,F3,0.75,m17
note,A5,0.5,M23
note,C4,0.5,P22
note,G5,0.5,P15
note,C5,0.5,M9
note,E3,0.75,P8
note,G5,0.5,M16
note,C5,0.5,P8
note,C4,0.5,m17
note,G5,1.5,m6
note,C5,1.5,m2
note,E3,0.75,m2
note,C4,0.5,M2
note,C3,0.75,M2
note,A5,0.25,m2
note,C4,0.5,m2
note,G5,0.25,P18
note,F5,0.5,m23
note,C3,0.75,P22
note,E5,0.5,M2
note,C4,0.5,M2
note,E5,0.25,M6
note,F3,0.75,P8
note,D5,0.25,M17
note,A5,0.25,P5
note,C4,0.5,m2
note,G#5,0.25,m2
note,B5,0.25,M2
note,F3,0.75,M2
note,A5,0.25,m2
note,G5,0.25,m2
note,D4,0.5,P19
note,F5,0.25,M23
note,E5,1.0,P22
note,G3,0.75,m2
note,C4,0.5,M2
chord,D5.E5,1/3,M2
note,G3,0.75,M20
chord,D5.C5,1/3,m21
note,B3,0.5,M2
note,D5,0.25,P19
note,C5,1.0,M17
note,E4,0.75,M3
note,C4,0.75,m13
chord,C4.E4,0.5,M3
chord,C4.E4,0.5,M16
chord,D5.C5,1/3,P19
chord,C4.E4,0.5,M20
note,B4,0.25,m2
note,C5,0.25,m17
chord,C4.E4,0.5,P15
note,E-5,0.25,m3
chord,C4.E4,0.5,A11
note,E5,0.25,m3
chord,C4.E4,0.5,P18
note,F#5,0.25,P8
chord,C4.E4,0.5,P12
note,G5,0.25,P8
chord,C4.E4,0.5,m2
note,B5,0.25,m2
chord,C4.E4,0.5,M2
note,C6,0.25,M2
chord,C4.E4,0.5,m2
note,E-6,0.25,m2
chord,C4.E4,0.5,P11
note,E6,1.0,m16
chord,C4.E4,0.5,m17
chord,C4.E4,0.5,M2
chord,C4.E4,0.5,m2
chord,C4.E4,0.5,M2
chord,D5.G5,0.75,M2
note,D4,0.75,M2
note,B3,0.75,M2
note,D6,0.75,P8
chord,D4.B3,0.5,P8
chord,D4.B3,0.5,m10
chord,C5.B4,1/3,m6
chord,D4.B3,0.5,m2
note,A4,0.25,m2
note,B4,0.25,M2
chord,D4.B3,0.5,M2
note,C#5,0.25,m2
chord,D4.B3,0.5,m2
note,D5,0.25,A11
chord,D4.B3,0.5,M16
note,F#5,0.25,m17
chord,D4.B3,0.5,m2
note,G5,0.25,M2
chord,D4.B3,0.5,M2
note,B-5,0.25,M2
chord,D4.B3,0.5,M2
note,B5,0.25,M2
chord,D4.B3,0.5,m2
note,C#6,0.25,M13
chord,B3.D4,0.5,P11
note,D6,1.0,P8
chord,D4.B3,0.5,P11
chord,D4.B3,0.5,m13
chord,D4.B3,0.5,m3
chord,B3.D4,0.5,M10
chord,C5.F#5.A5,0.75,M13
chord,D4.A3,0.75,P11
note,F#3,0.75,P8
note,C6,0.75,M13
chord,D4.F#3.A3,0.5,M17
chord,F#3.D4.A3,0.5,P5
chord,B4.A4,0.25,P12
chord,F#3.D4.A3,0.5,m17
note,G#4,0.25,m13
note,A4,0.25,P8
chord,F#3.D4.A3,0.5,P11
note,B4,0.25,m13
chord,A3.F#3.D4,0.5,m3
note,C5,0.25,M10
chord,F#3.D4.A3,0.5,M13
note,F5,0.25,P11
chord,F#3.D4.A3,0.5,P8
note,F#5,0.25,M13
chord,F#3.A3.D4,0.5,M17
note,G#5,0.25,P5
chord,F#3.D4.A3,0.5,m14
note,A5,0.25,P8
chord,A3.D4.F#3,0.5,d19
note,B5,0.25,P8
chord,F#3.A3.D4,0.5,d19
note,C6,1.0,P8
chord,F#3.A3.D4,0.5,P18
chord,A3.F#3.D4,0.5,P8
chord,A3.F#3.D4,0.5,M16
chord,F#3.A3.D4,0.5,m2
note,B5,0.25,M2
note,D4,1.5,M2
note,G3,1.5,M2
note,A5,0.25,P8
note,C6,0.25,M6
note,B5,0.25,P4
note,D6,0.25,M6
note,F#5,0.25,M7
note,G5,0.25,P5
note,D4,1.5,m6
note,B3,1.5,P11
note,F#5,0.25,P12
note,A5,0.25,m7
note,G5,0.25,P8
note,B5,0.25,M10
note,E-5,0.25,P11
note,E5,0.25,m9
note,G4,1.5,M9
note,C4,1.5,M14
note,E-5,0.25,P15
note,F#5,0.25,m10
note,E5,0.25,P11
note,G5,0.25,M13
note,B4,0.25,P12
note,C5,0.25,m10
note,G4,1.5,m9
note,E4,1.5,m14
note,B4,0.25,M13
note,D5,0.25,P8
note,C5,0.25,m7
note,E5,0.25,M9
note,G#4,0.25,P8
note,B4,0.25,m6
note,B3,0.25,m7
note,A4,0.25,m7
note,A3,0.25,m7
note,C5,0.25,m7
note,C4,0.25,P8
note,B4,0.25,M6
note,B3,0.25,P5
note,D5,0.25,m6
note,D4,0.25,M3
chord,F#4.F#3,0.25,P8
note,G4,0.25,M3
note,G3,0.25,m3
note,F#4,0.25,P4
note,F#3,0.25,m3
note,A4,0.25,d5
note,A3,0.25,m3
note,G4,0.25,m3
note,G3,0.25,P4
note,B4,0.25,M3
note,B3,0.25,P5
note,D4,0.25,m3
note,D3,0.25,M3
note,E4,0.5,M7
note,E3,0.75,M6
note,D4,0.25,P5
note,D3,0.25,M3
note,C4,0.5,m3
note,C3,0.75,m7
note,B3,0.25,m6
note,B2,0.25,M3
note,C4,0.5,M2
note,C3,0.75,m3
note,A3,0.25,m2
note,A2,0.25,M2
note,G3,0.5,M3
note,G2,0.75,m3
note,F#3,0.25,m2
note,F#2,0.25,m3
note,G3,0.5,M2
note,G2,0.5,M2
note,B3,0.25,m3
note,B2,0.25,M3
note,D4,0.25,M2
note,D3,0.25,M3
note,G4,0.25,M2
note,G3,0.25,m2
note,G4,0.25,m3
note,G3,0.25,m3
note,G4,1.0,M2
note,G3,1.0,m3
note,F#5,0.75,P15
note,G5,0.5,M20
note,F#5,0.75,P15
note,G5,0.5,m16
note,F#5,0.75,P15
note,G5,0.5,M13
note,F#5,0.75,P15
note,G5,0.5,m14
note,F5,0.75,P15
note,G5,0.5,M16
note,E5,0.75,M2
note,G5,0.5,M3
note,F5,0.75,M7
note,G5,0.5,m3
note,D5,0.75,P4
note,G5,0.5,m7
note,C5,0.75,M2
note,E4,0.25,M3
note,G5,0.5,M7
note,F4,0.25,m3
note,C5,0.75,P4
note,G4,0.25,m7
note,G5,0.5,M2
note,E4,0.25,M3
note,E5,0.75,m2
note,C4,1.5,m6
note,G5,0.5,m3
note,E5,0.75,M3
note,G5,0.5,P4
note,F5,0.75,m3
note,D4,0.25,P4
note,G5,0.5,m10
note,E4,0.25,M3
note,F5,0.75,M10
note,F4,0.25,M6
note,G5,0.5,P4
note,D4,0.25,m6
note,D5,0.75,P11
note,B3,1.5,M3
note,G5,0.5,A4
note,D5,0.75,M3
note,G5,0.5,P4
note,E5,0.75,P11
note,D4,0.25,m3
note,C4,0.5,m10
note,G5,0.5,P5
note,C5,0.75,M3
note,F4,0.25,M6
note,E4,0.75,P11
note,G5,0.5,P4
note,B4,0.75,P5
note,C#4,0.25,m3
note,D4,0.75,P4
note,G5,0.5,M2
note,D5,0.75,M2
note,G5,0.5,m2
note,C5,0.75,m2
note,F4,0.25,P4
note,E4,0.75,M2
note,G5,0.5,P11
note,C5,0.75,M3
note,G4,0.25,M10
note,F#4,0.75,m3
note,A5,0.5,m7
note,B4,0.75,P5
note,A4,0.25,M10
note,G4,0.5,M3
note,D5,0.5,P8
note,F#5,0.5,M10
note,G5,0.5,m2
note,E5,0.25,A1
note,C3,0.75,m2
note,F5,0.25,P5
note,G3,0.5,m6
note,G5,0.25,M6
note,C3,0.75,P12
note,E5,0.25,M2
note,G3,0.5,m2
note,C5,1.5,M6
note,E3,0.75,m3
note,G3,0.5,A11
note,E3,0.75,m3
note,G3,0.5,m14
note,D5,0.25,m13
note,F3,0.75,m2
note,E5,0.25,P12
note,G3,0.5,M3
note,F5,0.25,M13
note,F3,0.75,M2
note,D5,0.25,m7
note,G3,0.5,P5
note,B5,1.5,P12
note,D3,0.75,M2
note,G3,0.5,m2
note,D3,0.75,m7
note,G3,0.5,A5
note,C6,0.25,P11
note,E3,0.75,P8
note,B5,0.75,m14
note,G3,0.5,m6
note,A5,0.25,m17
note,C3,0.75,M2
note,G5,0.75,P12
note,G3,0.5,A11
note,E5,0.25,m2
note,D3,0.75,P11
note,F5,0.5,m3
note,G3,0.5,m14
note,B2,0.75,M2
note,G3,0.5,M2
note,F5,0.25,M2
note,C3,0.75,m2
note,E5,0.5,m2
note,G3,0.5,m2
note,D5,0.25,M2
note,A2,0.75,m24
note,C5,0.5,m17
note,F#3,0.5,P5
note,A5,0.25,M7
note,G2,0.25,M7
note,G5,0.75,P12
note,G3,0.25,M17
note,F2,0.25,M2
note,F3,0.25,P5
note,G5,1.5,m10
note,G4,1.5,m13
note,E2,0.25,m2
note,C3,0.25,M3
note,B2,0.25,P11
note,C3,0.25,m14
note,D3,0.25,m2
note,C3,0.25,M2
note,B2,0.25,m3
note,C3,0.25,A11
note,F5,0.25,m2
note,E2,1.0,M2
note,E5,0.25,M16
note,D5,0.25,M17
note,C5,0.25,P15
note,A5,1.5,P4
note,A4,1.5,m3
note,F2,0.25,P4
note,C3,0.25,m10
note,B2,0.25,M3
note,C3,0.25,M10
note,D3,0.25,M6
note,C3,0.25,P4
note,B2,0.25,m6
note,C3,0.25,P11
note,G5,0.25,M3
note,F2,1.0,A4
note,F5,0.25,M3
note,E5,0.25,P4
note,D5,0.25,P11
note,E5,0.25,m3
note,G2,1.5,m10
note,F5,0.25,P5
note,G5,0.25,M3
note,C3,0.5,M6
note,E5,0.25,P15
note,C5,0.25,m3
note,E3,0.5,m2
note,C3,0.5,m3
note,D5,0.25,M2
note,G2,1.5,M6
note,E5,0.25,P4
note,F5,0.25,m6
note,D3,0.5,m7
note,D5,0.25,M6
note,B4,0.25,A4
note,F3,0.5,M6
note,D3,0.5,m7
note,G5,2.0,m6
note,G4,2.0,m3
note,C3,0.25,M2
note,C4,0.25,m6
note,B3,0.25,m3
note,C4,0.25,m3
note,D4,0.25,P4
note,C4,0.25,M3
note,B3,0.25,M3
note,C4,0.25,m2
note,F5,0.25,A1
note,E3,1.0,m2
note,G5,0.25,P5
note,F5,0.25,m6
note,E5,0.25,M6
note,D5,0.25,P12
note,E5,0.25,M2
note,D5,0.25,m2
note,C5,0.25,M6
note,C6,2.0,M13
note,C5,2.0,m3
note,A3,0.25,M2
note,F4,0.25,m2
note,E4,0.25,M2
note,F4,0.25,M2
note,G4,0.25,m7
note,F4,0.25,P5
note,E4,0.25,M10
note,F4,0.25,d1
note,B5,0.25,m7
note,A3,1.0,m6
note,C6,0.25,m10
note,B5,0.25,m17
note,A5,0.25,P18
note,G5,0.25,M6
note,A5,0.25,P12
note,G5,0.25,M2
note,F5,0.25,m2
note,E5,0.5,m17
note,G3,0.75,P18
note,C5,0.5,P5
note,C4,0.5,m13
note,F5,0.75,m2
note,A3,0.75,M2
note,C4,0.5,M17
note,E5,0.5,P12
note,G3,0.75,m6
note,C5,0.5,M6
note,C4,0.5,M13
note,A5,0.75,M7
note,F3,0.75,m14
note,C4,0.5,P19
note,G5,0.5,M2
note,E3,0.75,M2
note,C5,0.5,P1
note,C4,0.5,M6
note,F5,0.75,P11
note,A3,0.75,P15
note,C4,0.5,m6
note,E5,0.5,m3
note,G3,0.75,P8
note,C5,0.5,M6
note,C4,0.5,P8
note,A5,0.75,m10
note,F3,0.75,P8
note,C4,0.5,P11
note,B-5,1.5,M3
note,B-4,1.5,M17
chord,C#4.G3,0.5,P15
note,E3,0.5,M2
chord,G3.C#4,0.5,m3
note,E3,0.5,m3
chord,C#4.G3,0.5,M2
note,E3,0.5,m3
chord,G3.C#4,0.5,m10
note,E3,0.5,M3
note,B-5,0.75,M10
note,B-4,0.75,M6
chord,G3.C#4,0.5,P4
note,E3,0.5,m6
chord,C#4.G3,0.5,m9
note,E3,0.5,M3
note,B-5,0.75,M3
note,B-4,0.75,M2
chord,G3.C#4,0.5,M3
note,E3,0.5,M3
chord,G3.C#4,0.5,P1
note,E3,0.5,P4
note,A5,0.5,P11
note,A4,0.5,m3
chord,A3.D4,1.0,m10
note,F3,1.0,P5
note,G5,0.5,M3
chord,F5.G5,1/3,M6
note,F5,0.25,P8
note,E5,0.5,P4
chord,D5.E5,1/3,P4
note,D5,0.25,M3
note,C5,0.5,m3
chord,B4.C5,1/3,m3
note,B4,0.25,m2
note,A4,0.5,M3
note,G4,0.5,M2
note,G3,0.25,P1
note,E4,0.25,M2
note,A4,0.25,m2
note,C4,0.25,P1
note,B4,0.25,M2
note,E4,0.25,M2
note,C5,0.25,P1
note,G3,0.25,M2
note,D5,0.25,m7
note,E4,0.25,P5
note,E5,0.25,M10
note,C4,0.25,m3
note,F5,0.25,P8
note,E4,0.25,P4
note,F#5,0.25,M10
note,G3,0.25,m2
note,G5,0.25,m13
note,E4,0.25,d12
note,A5,0.25,m2
note,C4,0.25,M10
